Date,CAC 40,Accor SA,Air Liquide,Alcatel-Lucent,Alstom,Arcelor Mittal,AXA SA,BNP Paribas,Bouygues,Cap Gemini SA,Carrefour SA,Groupe Danone,Dexia SA,EADS,Essilor International SA,France Telecom SA,L'Oreal SA,Lafarge SA,Lagardere SCA,LVMH Moet Hennessy Louis Vuitton SA,Michelin,Pernod-Ricard SA,Peugeot SA,PPR,Renault SA,Cie de Saint-Gobain,Sanofi-Aventis SA,Schneider Electric SA,Societe Generale,STMicroelectronics NV,Total SA,Unibail-Rodamco,Vallourec,Veolia Environnement,Vinci SA,Vivendi,Tecnip
2001-04-20,5449.34,43.1217,55.4303,35.8,305.6613,3.07,31.0375,49.1159,38.8726,148.0,63.6,35.25,16.9,19.9,16.0,67.895,81.9,103.2787,60.9194,60.95,35.2,25.5667,52.35,195.0,59.95,37.6799,61.7,71.0728,66.4832,43.08,39.3282,45.7974,12.6345,46.1951,15.7088,74.85,40.567
2001-04-23,5396.85,42.6962,54.8961,34.8,304.6532,3.15,30.6508,48.2725,38.7353,142.0,63.6,35.5,16.73,19.8,15.99,66.8302,80.65,99.8551,61.3548,60.5,35.7,25.1333,51.65,193.9,60.1,37.9979,61.4,69.0449,66.5762,42.37,39.2295,46.6649,12.9741,45.8061,15.942,74.4,40.2538
2001-04-24,5424.43,43.4149,54.4286,33.3,298.7874,3.24,30.7716,48.1236,39.2588,145.8,63.5,35.025,17.02,20.1,16.07,67.7246,81.1,101.662,60.7258,61.5,35.85,25.35,52.1,191.9,59.6,37.7026,61.15,70.1071,66.6692,42.16,40.1917,46.3758,12.9159,46.3896,16.3224,76.4,41.2174
2001-04-25,5407.84,43.0177,54.3284,32.28,302.4535,3.24,30.7475,48.2725,39.3017,144.8,63.15,35.2,17.39,19.6,15.84,66.9154,81.0,97.9531,59.9516,62.15,35.85,25.1833,51.95,190.0,56.7,37.044,62.0,71.4591,67.0411,41.95,40.5865,46.3495,12.8383,45.9131,16.4206,76.0,41.6751
2001-04-26,5481.73,44.7293,54.0613,33.63,302.4535,3.24,31.1342,49.0663,39.6879,152.0,64.9,34.95,17.63,20.1,15.745,67.3839,82.15,99.0943,60.0,65.0,36.27,25.75,53.7333,191.2,57.85,37.7026,65.05,70.4934,67.0411,41.95,41.1539,46.0077,12.7897,46.9731,16.4697,76.25,41.9642
2001-04-27,5575.97,45.1549,55.4971,34.12,302.4535,3.24,32.0044,49.5624,40.9407,155.4,65.55,36.425,17.68,20.63,16.3,67.5117,84.05,102.7081,61.1129,68.15,36.72,26.0,52.9333,195.4,57.8,38.5203,66.05,71.8936,69.3657,43.2,41.8694,46.5335,13.0129,47.3524,16.3838,77.3,42.1569
2001-04-30,5640.03,45.2967,56.6992,36.7,297.8709,3.24,32.1495,49.7112,41.3783,162.9,65.05,36.625,17.79,20.5,16.15,69.8544,82.05,102.9934,63.3871,69.6,37.41,26.05,53.65,194.1,57.95,38.6111,67.6,74.3078,67.599,45.45,41.45,47.0593,13.1973,48.004,16.1997,78.05,42.2773
2001-05-01,5640.03,45.2967,56.6992,36.7,297.8709,3.2,32.1495,49.7112,41.3783,162.9,65.05,36.625,17.79,20.5,16.15,69.8544,82.05,102.9934,63.3871,69.6,37.41,26.05,53.65,194.1,57.95,38.6111,67.6,74.3078,67.599,45.45,41.45,47.0593,13.1973,48.004,16.1997,78.05,42.2773
2001-05-02,5572.91,44.5591,55.6641,38.0,297.8709,3.2,33.2856,48.6198,42.2193,159.2,66.15,35.75,17.81,20.15,16.225,67.3413,80.5,102.2326,61.7903,68.65,38.2,25.95,52.8333,195.6,58.35,38.4294,66.4,72.6662,66.8087,45.75,40.167,47.1907,13.1391,46.9731,16.4452,76.95,40.3261
2001-05-03,5457.07,44.8239,54.0947,37.0,288.7056,3.38,33.068,47.9996,40.7605,149.6,65.1,35.25,17.65,19.76,16.34,63.593,79.0,100.6159,60.9677,66.4,38.1,25.7333,52.35,191.0,57.7,38.702,66.0,71.3625,65.1815,44.54,38.7854,47.217,12.9838,47.3135,16.7888,76.15,41.9401
2001-05-04,5455.55,45.8641,56.4321,37.1,284.0313,3.38,32.3912,47.8756,40.7605,136.4,64.95,36.2,17.57,19.93,16.45,61.9744,81.8,100.9963,60.7742,67.55,37.3,26.1833,52.3167,194.5,58.0,39.1789,66.6,69.8657,62.7639,44.45,39.5502,47.1907,13.4884,47.9846,16.8133,75.85,42.0846
2001-05-07,5498.52,45.5804,55.1632,38.01,285.5894,3.35,32.5846,47.6771,40.9836,139.9,64.55,36.725,17.83,20.11,16.1,62.7411,80.55,101.8522,60.7258,68.85,38.06,25.5667,52.5667,193.5,59.0,39.2471,66.5,69.914,63.8797,44.55,40.5618,47.3222,13.5272,47.6539,16.6292,76.45,42.7591
2001-05-08,5516.93,45.3913,55.7309,38.4,290.3554,3.21,32.8988,47.5779,41.0952,136.0,65.15,36.925,17.99,20.05,16.45,61.8467,82.6,102.613,63.2903,68.45,38.0,25.9667,52.6333,194.0,58.65,39.3606,67.1,69.6726,63.8332,44.08,40.5865,47.3222,13.5661,48.4806,16.887,76.75,43.0723
2001-05-09,5492.08,45.675,56.2317,37.01,304.7448,3.2,32.512,47.1562,41.3869,132.6,65.3,36.5,18.3,19.99,16.515,61.3355,81.05,103.6591,61.6935,68.2,38.24,26.2667,52.3167,196.6,57.4,39.0199,68.5,69.5278,63.0429,43.14,40.6852,49.3991,13.2943,48.3833,17.1447,76.3,43.265
2001-05-10,5606.46,46.2424,55.3636,38.44,307.0361,3.3,33.6965,49.5128,41.4041,136.4,66.5,37.175,18.54,21.25,16.965,62.5282,81.5,104.515,64.0645,70.6,38.6,25.3333,52.3333,203.0,57.7,39.2925,70.0,68.9001,65.321,44.7,41.6967,48.6367,13.2943,48.3444,17.022,77.25,43.8432
2001-05-11,5567.25,46.2896,55.3302,37.84,302.6368,3.24,33.5756,49.612,40.9235,135.2,66.4,36.925,18.49,21.7,16.9,60.867,81.0,103.0885,63.5806,69.5,38.5,25.4,53.6667,203.5,60.1,39.0654,70.0,68.7552,64.2052,44.0,41.302,49.4254,13.372,48.9182,16.887,76.75,44.5658
2001-05-14,5487.72,46.6206,55.0964,36.38,288.1557,3.34,32.923,49.4384,39.6879,132.8,65.1,37.025,18.49,21.65,16.755,59.291,79.15,103.6591,63.1935,64.9,38.8,25.9,53.3833,199.8,61.0,39.1562,69.55,68.0793,63.6008,43.45,41.1786,48.6104,13.7989,48.3833,17.0465,75.65,44.0841
2001-05-15,5544.13,46.6395,54.7625,37.16,298.2375,3.34,32.8746,50.0585,39.2931,136.0,64.6,37.175,18.33,22.66,17.04,60.0151,78.8,107.4631,62.1774,64.5,39.5,25.1833,52.9,203.6,60.45,39.3152,71.45,68.0793,64.9955,44.2,41.8941,48.6367,14.1289,49.0641,18.016,75.25,42.8073
2001-05-16,5522.69,46.9043,56.4321,35.7,294.2047,3.34,32.7779,51.1004,38.1862,134.0,65.0,36.625,18.16,22.99,17.15,59.6318,78.0,106.5121,61.6935,63.9,39.2,25.3667,54.0,200.0,60.6,39.5196,71.35,70.1554,66.0183,43.49,41.5734,49.2677,13.634,49.1613,17.3656,75.55,43.3614
2001-05-17,5592.65,47.7554,57.9347,36.0,302.3619,3.55,33.5321,51.7949,38.6238,140.6,66.7,36.625,18.34,23.0,16.965,61.3355,77.0,107.2729,63.5806,65.9,40.1,25.65,56.1667,203.0,58.0,40.0874,71.65,70.7348,64.9955,44.95,41.598,48.8996,14.1677,49.7935,17.5497,76.8,44.2045
2001-05-18,5638.24,48.2282,57.7678,33.4,307.7694,3.5,34.325,51.1004,39.4819,142.2,66.05,36.95,18.7,23.27,17.1,61.2503,77.05,105.3709,62.9032,67.0,40.0,25.5833,56.1,209.3,58.7,40.6552,72.0,71.3142,67.785,45.6,43.1031,49.4517,14.0221,49.599,17.3042,77.45,43.7227
2001-05-21,5652.04,48.2282,57.4338,34.59,297.046,3.9,34.5087,51.9934,39.4304,146.3,66.0,36.5,18.48,23.57,16.805,61.5485,77.05,104.9905,61.3548,67.05,39.7,25.5333,57.1667,208.6,58.0,40.678,72.5,70.3486,68.064,46.59,43.4732,50.7925,14.0415,48.6264,17.611,77.5,44.0118
2001-05-22,5693.47,47.0083,56.4321,36.15,293.2882,4.19,33.6191,52.0926,38.9327,150.5,65.35,36.325,18.39,23.84,16.55,62.1874,77.95,103.2787,64.7903,69.9,40.97,25.6667,57.6,211.8,58.1,40.2237,73.4,72.473,68.4824,48.14,43.1031,49.9512,13.7795,48.6264,17.427,79.45,43.2409
2001-05-23,5630.74,47.9445,55.7643,34.25,294.938,4.24,33.6191,52.043,39.0872,148.8,65.85,36.15,17.72,23.95,16.5,61.0374,76.85,104.3248,64.2581,68.55,42.4,26.0,55.5167,210.3,58.4,39.1108,72.75,72.0868,68.2034,46.85,42.807,49.7146,13.5855,48.9182,17.427,78.6,41.8196
2001-05-24,5656.47,48.2282,56.1983,34.3,293.2882,4.24,34.325,52.1422,39.645,147.4,66.0,36.625,17.7,23.71,16.475,61.3355,78.0,104.6101,63.9194,68.55,42.1,26.2833,54.3333,210.0,57.1,39.1562,72.25,71.5556,68.2964,46.9,43.4238,49.9512,13.6825,49.2586,17.5742,78.45,42.735
2001-05-25,5581.94,47.85,55.2634,31.95,296.0378,4.25,33.4548,51.2492,38.967,144.0,65.45,36.8,17.12,22.9,16.3,60.6966,77.75,103.4689,63.3387,67.8,41.03,26.1,54.9167,208.7,56.2,38.7474,71.75,71.1694,67.9245,47.13,42.9797,49.6883,13.0809,49.0154,17.6724,78.0,41.7233
2001-05-28,5606.32,47.9445,56.165,31.8,307.0361,4.21,33.01,51.1004,39.5677,141.0,65.7,36.9,17.16,22.9,16.15,60.4836,78.1,105.2758,63.1935,68.25,41.1,26.3333,55.4167,209.5,56.15,39.6786,73.2,70.6865,66.9017,47.35,43.4238,49.7146,13.2749,49.1127,17.6724,78.6,43.1205
2001-05-29,5542.27,46.8003,55.4637,30.85,316.2014,4.2,33.1164,51.1004,38.701,141.7,65.5,36.025,16.9,22.9,16.0,58.6521,76.5,102.8983,61.7903,67.25,41.47,26.3333,55.0333,208.5,56.5,38.7701,71.9,69.8657,66.5297,45.02,43.5472,49.294,13.3429,48.1402,17.5742,76.8,42.1569
2001-05-30,5444.27,45.4858,54.1614,29.26,319.8675,4.19,32.1688,51.0011,37.8858,134.9,65.4,37.5,17.13,22.42,16.12,56.0539,75.5,99.6649,59.8064,67.3,40.75,26.5,54.8667,206.1,55.75,38.0433,71.35,68.2241,66.0183,42.0,43.0044,49.8198,12.8674,47.7512,17.3288,75.9,42.181
2001-05-31,5454.19,45.5142,54.8961,29.95,315.8348,4.09,32.3912,50.8523,37.2851,136.1,64.5,38.5,17.56,23.22,15.95,55.3724,76.5,104.8003,59.8064,67.0,41.11,27.0,54.4833,205.0,55.15,39.9512,72.5,68.5621,65.321,42.0,42.4122,49.5569,12.6539,48.9182,16.8501,75.3,42.1569
2001-06-01,5432.71,46.5166,54.6623,29.3,313.3601,3.98,31.8787,50.7035,36.8132,133.5,64.4,38.3,17.58,23.88,16.03,54.1797,78.15,103.3738,60.0,65.95,41.36,26.6667,54.5167,205.0,54.0,38.6565,71.8,68.1758,65.228,40.7,43.1771,49.4254,13.0032,47.9943,17.3901,74.95,42.7591
2001-06-04,5432.71,46.5166,54.6623,29.3,313.3601,3.98,31.8787,50.7035,36.8132,133.5,64.4,38.3,17.58,23.88,16.03,54.1797,78.15,103.3738,60.0,65.95,41.36,26.6667,54.5167,205.0,54.0,38.6565,71.8,68.1758,65.228,40.7,43.1771,49.4254,13.0032,47.9943,17.3901,74.95,42.7591
2001-06-05,5516.27,45.8168,54.295,30.21,320.784,4.0,33.3097,51.1996,36.9247,139.0,63.7,38.5,17.94,24.05,16.01,54.6908,80.0,101.0914,59.3226,66.7,42.01,27.15,55.85,206.9,54.0,38.702,73.05,69.8175,66.5297,43.15,44.2874,49.5043,13.0032,47.1676,17.8565,75.35,43.3855
2001-06-06,5496.49,46.0532,54.1281,30.45,320.5091,4.15,33.4451,51.4973,36.8561,141.4,62.95,38.75,18.1,23.85,16.015,53.5408,80.35,104.4199,60.5323,66.5,41.93,28.1167,56.0,206.0,53.55,38.9972,72.35,67.693,66.5297,43.5,43.2018,49.5832,13.1391,47.3719,18.0528,75.7,43.4818
2001-06-07,5453.39,45.6277,53.7941,29.2,327.1997,4.0,32.7586,51.5469,37.0706,139.0,62.8,37.75,18.3,24.8,16.05,51.5389,78.6,103.1836,60.1452,65.55,42.0,27.6667,54.2667,203.4,53.0,38.4976,72.9,67.693,66.6692,44.3,42.881,49.5569,13.0032,47.8679,18.1265,74.4,43.2409
2001-06-08,5439.93,45.5331,52.926,29.25,312.9935,4.03,32.8263,51.6957,37.4825,138.5,62.35,38.0,17.95,24.01,16.215,51.7093,78.15,103.564,60.0,65.6,41.1,27.6333,54.45,200.2,51.5,38.6111,71.75,66.4376,67.4131,44.79,42.9304,49.5569,13.1003,47.7512,18.1019,73.7,44.4213
2001-06-11,5418.47,44.9657,53.7941,29.4,295.5795,4.0,32.6909,50.1081,37.4138,132.7,61.7,37.7,17.85,24.1,16.35,51.5389,78.35,102.9934,60.9677,65.85,41.0,27.6667,54.4,199.3,52.5,38.6338,71.55,64.6994,67.1341,44.1,42.9304,49.4254,13.1973,47.1579,17.7338,73.55,43.6986
2001-06-12,5311.94,44.266,54.1614,28.25,309.7857,3.9,31.8497,49.4136,36.2983,122.0,61.5,37.975,17.8,23.54,16.225,49.4092,76.5,102.613,58.4032,64.15,39.99,27.5,53.1833,195.1,52.05,37.9979,71.2,62.7681,66.0648,40.1,42.585,49.3665,13.1682,47.226,17.2306,72.7,42.3978
2001-06-13,5353.63,46.1478,54.9295,27.95,306.5779,4.0,31.7144,50.5546,36.427,125.2,62.7,38.125,17.9,23.66,16.245,50.7296,76.5,101.8522,58.2097,65.05,40.3,28.2333,53.4667,198.4,51.15,37.6572,70.1,63.7338,66.1113,40.22,43.0784,49.0856,13.5661,46.7786,17.5619,73.35,42.181
2001-06-14,5297.07,43.7931,55.2968,27.0,301.3537,4.0,31.5887,50.2073,35.9379,121.0,62.3,38.0,17.94,23.25,15.92,49.1962,77.35,98.7139,58.6935,63.6,39.52,27.8333,53.3333,195.0,52.1,37.1802,71.1,63.1544,65.135,38.52,42.6836,49.3665,12.9159,47.6539,17.746,72.45,41.4342
2001-06-15,5243.84,43.6986,54.5955,25.79,306.9445,3.98,30.9215,49.612,33.8956,118.8,61.6,37.625,17.68,22.81,16.0,50.1333,73.7,97.0021,57.1452,61.9,39.0,27.6833,52.3667,190.5,50.85,37.1802,71.0,62.7198,65.5534,37.3,42.9797,48.9652,12.6151,47.2454,17.8565,72.5,40.3502
2001-06-18,5160.28,43.0744,53.9277,25.13,299.7039,4.0,30.5831,48.9174,33.9385,116.0,60.1,38.1,17.6,22.22,16.735,48.3443,73.95,94.1491,56.2742,61.0,39.0,27.5833,52.25,187.1,50.15,36.885,71.6,61.0299,64.4376,37.95,41.2773,49.3665,12.7121,47.8192,17.7215,70.55,41.4101
2001-06-19,5199.41,43.2636,54.4954,24.91,296.9543,3.99,31.1632,49.4136,34.0329,119.1,60.0,38.3,17.5,23.0,17.25,47.0665,74.65,97.0021,56.7097,61.35,37.47,27.6667,52.95,185.5,50.9,37.9752,73.95,61.4645,64.7631,38.0,41.9435,49.6074,13.2167,47.6539,17.8442,70.45,41.5546
2001-06-20,5170.49,43.2163,54.1281,24.15,307.0361,3.94,31.1052,49.3143,32.9516,115.5,60.5,39.625,17.9,22.48,16.91,46.172,73.8,93.3407,55.5,59.95,37.01,27.6667,52.5333,172.3,51.3,37.0213,77.0,60.2091,64.1587,36.6,42.4369,49.5672,13.372,47.722,17.6969,68.1,41.6028
2001-06-21,5134.97,44.0674,53.0929,24.15,307.9526,3.9,31.3179,49.7112,32.6084,111.8,60.5,39.425,18.0,23.25,17.15,45.1924,73.6,93.103,54.871,59.2,36.89,27.5333,52.45,174.0,51.85,36.7487,76.4,58.9537,64.6236,35.85,41.8201,51.0924,13.1488,48.5778,17.746,67.45,40.2297
2001-06-22,5183.67,45.7506,53.3934,24.65,304.2865,3.9,32.3912,50.4554,33.4665,114.0,61.05,39.975,17.82,23.01,17.0,45.7887,76.3,93.2932,54.8226,59.9,36.9,27.5,52.8167,172.0,53.0,37.4755,77.2,62.2853,65.5534,36.8,41.6967,50.4101,13.207,47.9262,18.6542,66.5,41.7233
2001-06-25,5213.46,45.1076,54.1948,24.0,311.6187,3.89,32.6813,51.1004,33.9728,110.6,60.9,40.1,18.24,22.25,16.8,46.6832,76.45,94.6246,54.7742,59.95,36.84,27.6667,52.8333,171.5,52.95,37.8162,76.0,62.7681,66.4832,37.0,42.3136,51.1325,12.9062,48.3347,18.2247,68.05,41.0969
2001-06-26,5090.73,45.0603,53.6606,22.77,306.1196,3.88,31.3953,50.7531,32.6427,85.2,60.9,38.525,18.25,21.99,16.79,45.4479,76.5,93.3407,53.129,58.95,36.12,27.0,52.4333,172.1,52.2,36.2263,75.05,61.7059,64.9025,36.35,41.8448,50.9318,12.7509,47.6539,17.8933,65.2,39.507
2001-06-27,5057.72,44.8333,53.7941,23.03,312.4436,3.8,31.1342,50.8027,31.6731,81.4,61.25,39.375,18.4,21.57,17.0,44.2979,73.8,93.1981,52.2581,59.7,36.15,27.5833,52.6667,170.0,52.35,36.2263,74.7,61.5127,65.228,36.75,41.1786,51.1726,12.7121,47.7609,17.8442,64.2,39.8925
2001-06-28,5133.56,43.5945,55.1632,23.86,308.8692,3.8,31.6853,51.7949,31.6988,82.05,62.65,40.0,18.38,21.6,17.05,47.0665,76.4,93.6736,52.0645,60.0,36.92,27.55,52.5,167.6,52.6,36.1128,77.0,62.237,65.2745,38.59,40.2164,50.972,12.5957,48.4319,18.4701,64.95,36.4958
2001-06-29,5225.33,47.1407,56.6658,24.7,301.1704,3.9,32.5362,51.0011,34.256,86.0,62.5,40.525,18.74,21.75,16.9,47.961,76.25,96.0511,53.8064,59.5,37.37,27.6,53.45,171.0,53.3,36.4534,77.5,63.0578,65.042,41.0,40.8085,51.4536,12.7121,48.3444,18.4701,68.85,36.4958
2001-07-02,5296.51,45.1549,55.998,25.26,315.2849,3.89,33.8415,51.9934,33.9814,86.6,63.25,40.375,18.94,22.1,16.875,50.2611,79.9,97.0021,54.5806,59.0,37.2,26.4333,53.8,175.0,55.85,37.2484,77.35,62.7681,66.2973,40.7,40.4384,52.0958,13.0032,48.8696,18.5806,71.25,36.4958
2001-07-03,5205.78,44.9752,55.0964,24.75,306.1196,3.85,33.5708,51.6461,33.8098,85.0,63.0,39.45,18.35,22.39,16.85,47.8332,78.1,99.76,53.7581,59.0,37.61,26.3,53.85,174.5,55.25,37.4074,74.25,62.8164,65.6464,38.93,39.4022,52.176,13.1003,48.0429,18.2247,70.5,34.8095
2001-07-04,5175.13,44.6158,54.8961,22.9,302.4535,3.85,33.7642,51.7949,33.7411,81.95,63.2,39.625,18.3,22.77,16.495,46.4702,77.45,100.9012,54.0,56.0,37.64,26.8333,53.85,170.7,54.55,37.5891,74.0,62.575,65.4604,38.29,39.8956,52.3767,12.7994,48.5778,18.4088,69.85,35.6527
2001-07-05,5123.83,44.6253,55.1966,20.3,295.1213,3.85,33.3387,51.5469,33.0031,83.2,62.15,39.725,18.59,23.0,16.59,46.172,78.4,99.5698,54.1935,56.45,36.79,26.8167,54.3,167.5,54.9,37.907,73.0,61.6093,64.7166,36.65,40.4384,52.2563,12.7024,48.3347,18.2615,67.75,35.4359
2001-07-06,4999.36,44.4456,54.7625,19.13,292.3717,3.75,31.9948,49.8104,31.0209,80.15,60.85,38.975,18.6,22.73,16.85,44.0423,75.65,99.76,52.2097,53.0,37.05,26.9,53.25,165.1,53.25,38.1342,73.05,60.2574,61.8341,34.6,39.8956,51.7747,12.0717,48.5292,18.3965,65.5,35.46
2001-07-09,5027.37,42.734,53.0929,19.45,288.9806,3.75,32.5362,50.1081,30.6605,80.9,61.45,39.0,18.41,22.46,16.685,43.7442,77.25,100.3306,52.2097,57.0,37.0,26.7667,52.7,164.8,52.8,37.7935,74.5,61.5127,61.3692,33.97,40.3397,51.3332,12.4792,48.5195,18.5683,65.55,34.7132
2001-07-10,4973.4,41.9964,53.5938,18.82,288.7056,3.7,32.1011,49.8601,30.5747,78.55,60.35,38.725,18.0,21.96,17.25,43.4886,78.2,100.3306,51.6774,55.6,37.2,27.0,52.85,160.9,53.7,37.7026,72.8,60.2091,60.2998,33.76,39.2541,51.574,12.4889,48.3736,18.3842,65.1,33.7255
2001-07-11,4914.68,42.5543,54.3618,17.92,291.7301,3.7,31.6177,48.8182,30.0341,74.75,61.3,38.65,18.2,21.8,17.13,42.4237,79.45,99.8551,51.2903,55.7,36.1,27.2,53.2,158.8,53.0,38.1114,72.15,56.9741,58.7656,32.5,38.736,51.8549,12.1396,48.7237,18.1633,62.4,31.6297
2001-07-12,4961.43,42.8758,53.9277,18.35,294.938,3.73,31.1052,49.5624,31.1153,76.4,61.5,38.55,18.6,21.73,17.325,43.5312,80.8,100.3306,52.9355,57.1,36.21,27.2833,52.85,161.4,53.75,37.9297,72.1,58.1812,57.4173,34.1,39.1801,52.3767,11.994,48.9182,17.9056,63.65,33.2919
2001-07-13,5025.24,43.7364,55.3969,19.0,307.0361,3.75,31.4823,49.612,31.7503,79.1,62.15,38.725,19.0,21.69,17.0,43.2756,79.6,100.4257,54.9194,57.8,36.53,27.3833,53.1,161.3,54.3,38.2931,73.0,58.9537,59.3235,35.3,39.8216,52.5774,11.6932,49.4045,18.0897,66.15,34.6168
2001-07-16,5022.76,43.2636,55.2634,19.25,299.154,3.7,31.666,49.5128,31.407,78.0,62.0,38.7,18.81,21.79,16.9,43.2756,80.15,99.76,55.3065,58.15,36.51,27.4667,53.4,165.3,55.2,38.4521,72.5,58.8089,60.0209,34.7,39.4762,52.3767,11.4215,49.1127,17.7951,66.45,34.6891
2001-07-17,4978.54,42.7435,54.4286,19.41,301.6286,3.69,31.9464,49.2647,31.4242,76.0,62.15,38.3,18.97,21.8,16.995,42.3045,80.85,98.5237,54.9194,57.4,36.31,27.5,53.35,166.2,55.0,37.6799,71.0,57.1673,59.6025,33.39,39.2295,52.4971,11.0042,48.9668,18.0651,64.05,33.6291
2001-07-18,4867.5,43.1217,53.4602,19.1,300.1622,3.65,31.1342,48.1236,31.1067,77.05,61.8,37.525,18.69,21.8,17.005,40.3111,78.05,99.3796,55.1613,56.45,35.74,27.8167,53.1,167.6,53.3,38.2477,69.35,57.1673,57.5568,32.45,37.305,51.3733,10.8296,48.9668,17.9179,62.75,32.4247
2001-07-19,4930.39,41.9869,54.4286,19.69,304.5615,3.65,31.9948,48.6198,31.7503,75.5,64.3,37.75,18.78,21.6,17.1,41.7422,80.9,97.4776,56.0806,57.6,35.99,27.9167,52.75,170.1,52.8,37.2484,70.0,56.3947,59.3235,33.54,38.1192,51.3332,10.8684,48.8209,18.1633,61.0,32.521
2001-07-20,4880.7,42.195,54.9295,18.25,307.4027,3.63,31.434,48.3717,31.0981,72.45,62.25,38.15,18.2,21.4,16.94,40.9074,80.8,97.2874,55.7419,57.2,35.5,27.9833,52.8,167.1,52.3,37.1802,70.0,57.1673,58.0682,33.32,38.7113,51.2128,10.6161,48.3833,18.1633,59.8,32.3765
2001-07-23,4911.92,42.2612,53.4936,18.34,301.9036,3.74,31.2889,48.3469,31.4671,72.1,63.95,38.0,18.03,21.3,16.95,41.7167,80.3,96.3364,55.9355,57.1,35.68,28.0,52.85,168.1,51.8,37.2484,70.2,58.4226,58.3937,33.39,38.9087,51.3733,10.9169,47.9651,17.7951,63.1,33.8219
2001-07-24,4855.6,41.6181,52.6588,17.69,291.6385,3.64,30.6991,48.1236,31.2783,71.5,63.15,36.625,18.0,21.31,16.8,40.8904,79.5,93.9589,54.9677,56.2,35.38,27.8333,52.6,166.7,50.95,36.7714,69.25,57.1673,57.6963,33.67,38.1192,51.6944,10.849,47.7025,17.7951,64.0,34.1591
2001-07-25,4773.17,41.1358,51.3565,16.91,292.3717,3.63,29.9256,47.5779,31.6816,69.5,62.6,36.5,17.84,21.67,16.475,40.1663,77.0,90.5353,54.9677,55.8,35.65,27.6667,52.2,163.7,51.0,34.8409,66.55,54.7531,56.627,32.75,37.6751,50.5305,10.849,47.6539,17.5742,62.2,35.0504
2001-07-26,4842.12,41.6843,52.0244,17.7,301.0787,3.63,30.5927,47.4291,31.5272,72.3,62.5,36.7,17.9,22.15,16.775,41.0181,78.55,91.2961,54.8226,56.5,34.9,27.5333,53.0,163.5,52.15,35.2951,67.2,55.9119,57.1849,33.2,38.9827,49.8482,11.0624,47.6539,17.6724,63.5,35.8936
2001-07-27,4967.15,42.5543,53.8943,18.9,305.0197,3.55,30.9312,47.9748,32.042,76.45,63.2,37.425,17.84,23.0,17.1,42.5089,81.15,93.1505,56.3226,57.3,35.0,27.6,54.15,169.1,53.15,37.2484,70.15,56.9741,58.0682,35.35,39.3528,50.4502,11.043,47.1676,17.6479,65.6,37.363
2001-07-30,5033.71,42.5543,54.295,19.64,298.3291,3.5,31.4049,48.8678,32.6084,79.0,64.45,37.375,18.0,22.52,17.19,44.2979,81.75,93.103,58.1129,60.15,34.93,27.8167,54.0,169.5,51.65,37.7026,69.1,60.1125,59.2305,36.2,39.5749,50.1693,10.7519,47.4108,17.9792,66.95,37.4594
2001-07-31,5085.51,43.5,53.7607,20.35,291.9134,3.7,32.3428,49.2647,33.0375,79.25,64.55,37.25,17.77,22.7,16.98,44.8516,82.95,92.8177,58.3064,60.5,34.73,27.6667,54.0,168.9,51.85,38.2704,71.8,58.9055,59.1375,37.06,40.1177,50.0087,10.7713,47.1676,17.9915,67.0,37.339
2001-08-01,5112.48,42.0815,52.4585,21.06,292.83,3.7,32.3235,49.3143,33.0804,82.5,64.5,37.525,17.97,22.6,16.8,45.235,82.5,94.1491,57.871,58.4,34.5,27.8333,53.95,169.5,51.7,38.4748,72.1,60.4505,59.6954,39.28,40.4631,49.7679,10.7713,47.4302,17.427,67.25,37.628
2001-08-02,5088.7,43.4432,51.7572,21.35,292.3717,3.75,31.9561,49.612,33.2091,83.0,63.8,37.1,17.96,23.0,16.875,45.1498,81.9,95.1952,58.0645,59.1,35.1,27.85,53.7,169.2,51.95,38.9972,70.65,62.2853,59.9279,38.8,39.871,49.9284,10.7131,47.6539,17.3288,67.45,38.0616
2001-08-03,5031.29,42.5543,52.4585,21.1,302.4535,3.5,31.7627,49.9097,33.1061,79.25,63.8,36.55,17.85,22.82,16.59,43.233,80.5,95.1001,58.0645,58.1,34.93,28.0,53.65,166.8,51.3,39.9057,69.35,62.0921,59.9744,37.74,39.3282,49.6074,10.4414,47.7998,17.0097,66.6,37.4112
2001-08-06,5066.25,42.5543,52.2581,20.94,303.5533,3.5,32.2268,49.6616,33.9985,80.7,64.4,36.625,18.0,22.64,16.965,44.7664,81.05,95.1001,58.0645,58.5,34.76,27.8167,53.55,164.6,51.65,39.5196,69.95,62.5267,59.9744,37.7,39.5749,49.6475,10.3249,48.5292,17.8933,67.4,37.339
2001-08-07,5051.62,42.5165,52.1579,20.6,295.7629,3.31,32.8746,49.8601,33.9042,81.2,64.0,36.05,17.75,21.5,16.55,44.4257,80.85,95.1952,56.1774,58.95,34.96,28.2667,53.6,161.8,51.3,39.0881,68.85,63.1061,59.9744,38.0,39.6736,49.6876,10.0532,48.1402,17.8688,66.45,37.1462
2001-08-08,4986.23,41.7127,51.9576,19.75,302.3619,3.5,32.2945,49.9097,33.4665,80.55,63.4,36.5,17.51,21.1,16.75,42.2023,79.2,94.8148,54.2903,57.5,34.93,28.55,53.7,162.2,51.6,39.4288,67.15,63.1544,59.1375,36.66,39.4762,49.7679,9.7815,47.9943,17.7583,65.9,37.4112
